LNR,RESPONSE
56524,0.033541515
57167,0.02713437
57797,0.01425953
58115,0.00057051936
58123,0.031571683
58431,0.0032908933
58437,0.0016097665
58753,0.0037975442
58757,0.0006487834
58759,0.014916391
59074,0.003421134
59085,0.013735985
59397,0.0007896501
59401,0.004449161
60361,0.00049534655
61000,0.0018745859
56531,0.011353054
56549,0.044283472
56858,0.0027853695
56863,0.012255258
57171,0.0019461239
57172,0.0017172368
57183,0.0021353974
57507,0.01852322
58778,0.0010984183
59105,0.0029352885
59422,0.0010670433
59423,0.0011802589
59750,0.014708145
65479,0.033016767
65489,0.00041398263
65493,0.026873145
65795,0.011347162
65796,0.0020087236
65806,0.0034043435
70826,0.027089661
71138,0.024581097
71142,0.012041453
71145,0.0386326
66357,0.0022552225
66674,0.004243401
67314,0.011339576
67326,0.028142776
67958,0.00054904044
67968,0.0029179717
67969,0.030525137
10298,0.0010567663
10619,0.0005971398
10307,0.002287789
10316,0.0007896501
10627,0.0030499029
10340,0.028645262
10646,0.014554076
10351,0.0035071264
10360,0.00084512436
11322,0.0021242402
11020,0.004443059
11355,0.004441966
11364,0.0022619125
11368,0.015268499
11378,0.0016578439
11381,0.023197848
11382,0.0052694376
11067,0.05227238
11079,0.007433321
11497,0.0022330496
11416,0.0034892024
11113,0.01822565
11120,0.0006085408
20293,0.011353054
19990,0.0006717179
19693,0.00053235766
19699,0.002500566
19710,0.028886056
19712,0.0007302056
19713,0.005704914
20030,0.0021063902
20032,0.0009207548
20034,0.0004549325
20037,0.0048906845
20045,0.025636423
20047,0.0021073318
19739,0.003301687
19754,0.0010497998
20093,0.0016667718
19784,0.028138427
19786,0.010700314
19797,0.005485632
19798,0.0036681583
19803,0.0053723785
19812,0.0043551205
20119,0.0015122391
20763,0.001020212
20775,0.012277564
20808,0.0013508488
20502,0.02060473
20507,0.0011671633
20515,0.024228046
20923,0.008138645
20527,0.021556342
20530,0.0035552604
20819,0.0299668
20825,0.0064799935
20828,0.0134053435
20542,0.0009550635
20851,0.030622294
20561,0.00089220953
20575,0.0005357526
20863,0.013155149
76739,0.0022745994
76747,0.011347162
76748,0.0016155525
76757,0.011353054
77382,0.001633229
77396,0.0008731288
77713,0.0030499029
77716,0.0027137224
78024,0.0006406977
78037,0.0030056078
78659,0.0006217473
78668,0.049487606
78673,0.0052170893
78676,0.018685132
79303,0.0033922973
79954,0.0017146104
80908,0.0041476744
81227,0.032620557
76767,0.0029706815
77078,0.026108347
77086,0.028634448
77092,0.0015762587
77415,0.002434748
77720,0.08163013
78051,0.032337446
78054,0.0030016259
78685,0.002014456
78692,0.03477985
79325,0.0026797242
79335,0.015815323
79646,0.017810637
79649,0.037361097
80284,0.00048252603
80617,0.003234608
80924,0.011077597
81247,0.027960215
76459,0.0014580627
76464,0.0021226539
76465,0.0015989487
76469,0.02380678
76472,0.015815323
77103,0.0042539197
77111,0.0027323444
77739,0.0048276135
77746,0.015268499
77750,0.0011601783
78380,0.002950854
78389,0.0019219185
78391,0.0028318716
78709,0.011353054
79659,0.00062522787
79983,0.07864147
79989,0.00091783045
81964,0.003866418
81967,0.002958819
81976,0.028696364
82286,0.0012906712
82289,0.027623776
83242,0.00102872
83247,0.00030683682
83248,0.026992
83566,0.000563879
79103,0.025924612
79105,0.00034659737
79112,0.023431594
79117,0.0040872735
79118,0.01425953
79438,0.024913128
79743,0.0009479678
79751,0.004819326
79752,0.0019742579
79759,0.006799045
80060,0.0022998685
80719,0.00092323835
81023,0.0007669783
81030,0.026291786
81035,0.0006282649
77202,0.0012222208
77204,0.00073516037
77208,0.004408885
77214,0.0038584305
77215,0.0018881973
77531,0.02711907
77537,0.00679342
78164,0.050928347
78168,0.031295475
78170,0.0010097094
78478,0.011353054
78497,0.03007091
78812,0.011077597
79126,0.0014655115
79130,0.0028412463
79442,0.011353054
80082,0.000788038
80726,0.00079620077
81371,0.0012773378
81374,0.0012415281
77219,0.004697129
77226,0.00066354644
77231,0.0018394962
5799,0.05183046
5516,0.0037822356
5536,0.016416183
5233,0.011347162
5543,0.0020699976
5245,0.011077597
5257,0.00091714907
5259,0.0028938244
5577,0.0025425386
5578,0.0019440646
5279,0.0010544779
5637,0.00087224797
5977,0.0005534406
6002,0.0019386976
6029,0.026874298
6455,0.0013958673
20587,0.02713437
20595,0.00042356996
20879,0.0020376898
20885,0.032362208
20623,0.038017616
20632,0.0035108824
20320,0.024941223
20322,0.0021008262
20328,0.0014863859
20337,0.011353054
20650,0.0023815283
20655,0.015388437
20341,0.011347162
20343,0.0018517732
20665,0.0010425706
20672,0.005147875
20367,0.004190682
20679,0.011771281
20385,0.0010338366
20719,0.004549865
20746,0.0015391503
20753,0.011077597
20756,0.048710633
21080,0.022767214
21110,0.036863144
21113,0.021662183
21457,0.0019031796
21121,0.030294158
21127,0.0023034674
21136,0.0012003622
21469,0.0007458283
21470,0.0026231245
21474,0.011347162
21561,0.0011036579
21565,0.00095744815
21570,0.028053844
30326,0.011077597
30056,0.026376132
30370,0.011077597
30372,0.0025341548
30066,0.011353054
30068,0.0011390328
30076,0.014010256
29769,0.0012540951
29774,0.0012246417
30095,0.00500073
29779,0.0081477985
29788,0.011347162
29793,0.0016088363
30113,0.011353054
29808,0.0021536783
29811,0.027938722
29823,0.023589587
29836,0.0046414034
30138,0.00076597085
30139,0.0014397801
30157,0.0021681557
30173,0.0007496378
30178,0.012255258
29883,0.02146524
30519,0.001673555
30527,0.0011414812
30537,0.0052962666
30847,0.0045097796
30849,0.0039395145
30546,0.02591605
30572,0.001003935
30889,0.001673555
30897,0.003961469
60206,0.014061761
60833,0.0010984183
60843,0.019637939
56069,0.0012804517
56371,0.011353054
56385,0.01671655
57015,0.011347162
57026,0.012255258
57336,0.011077597
57350,0.0075968895
57973,0.025955329
58300,0.0037196695
58615,0.00091227447
58625,0.0015837232
59262,0.027991066
59270,0.034893695
59894,0.0030115386
59901,0.00067586516
60224,0.011347162
56406,0.0013138701
56407,0.0037683374
56726,0.029523415
57046,0.0037689612
57684,0.011353054
58323,0.015815323
58644,0.005447916
58953,0.0022459785
58968,0.086227305
58970,0.00096839305
59289,0.032544482
59601,0.019295368
59926,0.0019803813
60243,0.011347162
60551,0.029929563
71005,0.0011937635
71006,0.00084916805
66545,0.033382334
66859,0.033796214
67174,0.0055998955
67187,0.0010083184
67188,0.00080251874
67506,0.011353054
67820,0.0029216157
67828,0.0012552777
68143,0.0353146
68461,0.0033922973
68469,0.031073337
68470,0.0017853907
70059,0.016022248
70062,0.023761341
70064,0.0393943
70380,0.02798651
70389,0.0018589061
70702,0.0068517313
27996,0.0142261265
28316,0.020057732
28638,0.0019009175
28656,0.002230954
28987,0.0012651229
28686,0.004011986
29021,0.011353054
28699,0.0008994665
29129,0.0011574809
29133,0.0023566717
28720,0.0018991664
28750,0.014635813
29074,0.0033922973
28770,0.0035564804
29083,0.00079237454
29089,0.003007381
28779,0.0019913705
28794,0.011347162
29113,0.038358994
28798,0.0009336708
28808,0.0010704607
28503,0.0297885
28828,0.031345323
37684,0.0026344433
37689,0.015815323
37384,0.011347162
37390,0.0017597903
37392,0.008094591
37700,0.0027967945
37710,0.027564444
37720,0.002453785
37721,0.026440099
37728,0.0013982578
37424,0.031105634
37427,0.0025551016
37430,0.00093767117
37749,0.011077597
37755,0.005380175
37444,0.0006676865
37452,0.00080537895
37774,0.011347162
38403,0.0020704926
38112,0.0013546997
38434,0.026793528
38449,0.00091831206
38159,0.0014966021
38581,0.0014643294
38173,0.0013834964
38463,0.011707897
38471,0.011347162
38472,0.003259387
38190,0.0009594145
38196,0.0042806705
38492,0.0015233076
38501,0.0029293494
38205,0.0022657618
38214,0.00046647008
38516,0.011347162
38259,0.0022917727
38549,0.0009147262
38557,0.0011804238
38561,0.0030140697
37973,0.025449632
8937,0.031019203
8938,0.0019284884
8640,0.027861059
8941,0.02063249
8944,0.0003041314
8946,0.003377509
8659,0.030135563
8665,0.049011473
8370,0.039407957
8700,0.0033922973
8713,0.0014303364
8409,0.035564665
8410,0.002958819
8736,0.029763559
8742,0.0006470335
8747,0.002507715
17603,0.02497396
17611,0.013735985
17929,0.011353054
17940,0.015767388
18278,0.011077597
18279,0.0014516003
18292,0.0015135013
17994,0.0025062626
18016,0.0033888111
18299,0.0027704576
18023,0.015815323
18034,0.001991246
18337,0.0019844265
18344,0.0013219138
18357,0.027760254
18066,0.0013233159
18067,0.011347162
18072,0.058216605
18371,0.0031756372
18380,0.012318515
18394,0.0015328403
18106,0.0037082355
17827,0.011353054
18140,0.0040832404
18141,0.011347162
17841,0.06139829
17851,0.0022505661
17872,0.011077597
17886,0.0015770814
18223,0.02496544
18892,0.0020719098
18894,0.0029489687
18571,0.0019117084
18575,0.0014143938
18904,0.000858385
18579,0.0009870606
18587,0.00059223146
18601,0.0011015357
18602,0.0019445299
18605,0.002348072
18610,0.011353054
63423,0.011077597
63433,0.0011377862
63750,0.0018476872
54840,0.004450158
55151,0.00087396766
55162,0.00173077
55790,0.00224198
50972,0.00149758
51627,0.011353054
51637,0.0017791379
51954,0.020055648
52605,0.031015264
52931,0.00079620077
53261,0.02531587
53571,0.011353054
53580,0.016913325
54545,0.015815323
54869,0.0136563005
55188,0.0014727591
55499,0.011353054
55812,0.00096839305
55828,0.02218344
65942,0.034249756
65945,0.031114114
61477,0.008204091
61485,0.011077597
61802,0.0027283132
61808,0.002197057
62118,0.032907575
62123,0.0012767934
62442,0.01425953
62452,0.008972253
62768,0.0025359096
62770,0.0009657514
63090,0.0020184813
63395,0.01425953
63400,0.0008725834
63716,0.03221331
64047,0.0038307323
64678,0.0015224535
65011,0.011077597
65956,0.024262605
65963,0.0015190459
65970,0.030408956
61186,0.0026734653
61503,0.04757266
61512,0.021565959
62143,0.0013926256
62152,0.00095713156
62456,0.001123133
62457,0.025065888
62774,0.026881782
62781,0.015815323
62786,0.0011569848
63101,0.0010992228
63104,0.034138862
63110,0.011347162
63111,0.0014717426
72922,0.0052717994
72926,0.0023671037
62420,0.03267479
62430,0.0024626774
62744,0.011353054
62750,0.03806261
64021,0.011077597
64029,0.0008976467
64032,0.0013605694
64338,0.000512755
64351,0.015815323
64662,0.03701672
64986,0.0010181881
64991,0.015815323
65302,0.0014737892
75427,0.02413421
75740,0.0023667107
71280,0.03479657
71607,0.002985691
71614,0.011347162
72235,0.004167451
72572,0.028534537
74164,0.01425953
74483,0.006424502
74491,0.011353054
74492,0.030548787
74494,0.0022658138
74804,0.039310645
74807,0.026564805
75447,0.017223062
71307,0.0013505573
71312,0.026570607
71619,0.020645794
71625,0.015815323
71627,0.0018974171
71936,0.0008725834
72577,0.024713837
72905,0.011353054
73542,0.0023786235
73544,0.0026579099
73553,0.011353054
73874,0.0330354
73875,0.017949432
74191,0.00092323835
74497,0.0012642985
74504,0.0006030068
74823,0.0016169372
74830,0.0008832017
74831,0.0015794635
75139,0.0008199211
75140,0.011353054
75461,0.0023676525
75464,0.0037296158
76106,0.011077597
71319,0.007273725
71332,0.0018903383
71647,0.026725698
72284,0.012255258
16770,0.033770923
17069,0.011347162
17072,0.029638208
17097,0.0014316594
16798,0.0011632437
17103,0.0006319108
17104,0.022496553
16831,0.00050916197
17133,0.033935785
16842,0.0004937473
16549,0.0021985841
16554,0.0010578501
16880,0.011353054
16885,0.026124137
16897,0.0024176345
16585,0.0023108886
16591,0.002027536
16909,0.011347162
16604,0.00091722334
16613,0.00037666116
16614,0.001028497
16921,0.001035692
16931,0.029572565
16932,0.012241097
16628,0.0038727762
16949,0.0016497329
16652,0.009132137
17623,0.0011763632
17638,0.0006295377
17672,0.0016471156
17351,0.0014196235
17696,0.0022872014
17697,0.0009602875
17360,0.0013228818
17361,0.038057264
17371,0.0029293494
17405,0.0018357709
17413,0.038350124
17730,0.0006708344
17419,0.022087516
17420,0.00053414353
17740,0.0020767204
17746,0.0030070778
17754,0.0316555
17756,0.011347162
17774,0.032479465
17474,0.015815323
17164,0.01621021
17165,0.0030021158
17172,0.0010690836
17495,0.030764202
17509,0.012241097
17198,0.0020586096
17200,0.0018669863
17535,0.023421654
17543,0.0014877397
17545,0.01425953
17550,0.0026176933
17250,0.002023456
17558,0.0040730815
17576,0.04279751
17586,0.036038976
17587,0.00057051936
50776,0.0010617877
46251,0.005214808
46567,0.0316386
46901,0.0015233076
47236,0.007841771
47549,0.00082489016
48199,0.0015955555
48204,0.001590596
48866,0.011347162
49184,0.034838144
49831,0.011077597
50144,0.08051928
50154,0.05218891
50162,0.000865812
50464,0.015815323
50800,0.00071197905
45940,0.0015120179
45945,0.0031872666
46259,0.031465925
46592,0.005221836
46594,0.001174319
46599,0.034090992
47568,0.0015623892
47570,0.0005046275
48221,0.0005154236
48555,0.011353054
48870,0.012255258
49196,0.015815323
49522,0.013735985
49536,0.0026845105
50172,0.011077597
50179,0.012967592
50815,0.005332621
45954,0.027233703
46290,0.017812055
46298,0.006224197
46620,0.002568633
46949,0.01745355
47260,0.005446325
47276,0.015635278
47597,0.0018935839
47913,0.0016883282
47914,0.0013994802
48247,0.002180114
48575,0.002497333
48581,0.029888742
48905,0.002526516
49219,0.038079817
49221,0.06713835
49550,0.02645588
50197,0.00067955215
50511,0.0005994744
50517,0.0015088496
50522,0.0009988281
45653,0.030597782
45655,0.04217952
53968,0.026312187
6478,0.026603736
6783,0.023316095
6484,0.0012017809
6820,0.0014413036
6508,0.0009479678
6532,0.0015035882
6539,0.002464028
6844,0.0031431539
6846,0.033327427
6550,0.00057728257
6565,0.040797006
6891,0.00062750967
7554,0.02425807
7570,0.002624067
7255,0.033090584
7262,0.013395321
7293,0.0036837514
7702,0.0011408861
7320,0.021163624
7623,0.014538992
7337,0.0065036085
7649,0.0014367522
7662,0.013069674
7663,0.035709318
7691,0.011353054
7384,0.043940943
7388,0.0031784372
7391,0.0019816665
7417,0.028534537
7103,0.02811343
7114,0.011353054
7118,0.0006217473
7438,0.0066865766
7450,0.00095388864
7141,0.011134545
7473,0.018575981
7172,0.011077597
7180,0.0022284493
7493,0.0048816
7497,0.011353054
7509,0.0015005042
7209,0.037362836
7526,0.005496396
7532,0.0014943307
7857,0.002071082
7858,0.011347162
8164,0.0024051236
8172,0.0015064682
16750,0.0023184447
77284,0.0015526775
77604,0.0020604501
77616,0.0044709616
78240,0.0018675542
78246,0.0018237875
78564,0.002457639
78893,0.008496255
78896,0.011353054
79534,0.011347162
79853,0.0013063953
83476,0.0021614057
83793,0.0012380865
83798,0.0027405655
84105,0.0052270307
85078,0.033800475
85384,0.0018412244
85396,0.011353054
85399,0.019405456
85708,0.0014196235
81568,0.0007410346
81572,0.0024051236
81885,0.031574275
82212,0.0036147416
82524,0.016394783
82848,0.0012329902
84447,0.0011549069
84453,0.0012191749
84458,0.0023596692
85092,0.0039805723
85723,0.0008522459
85724,0.001233298
81906,0.015815323
82228,0.0035514715
82236,0.0322488
82545,0.00058473065
82875,0.03477607
83184,0.019932315
83187,0.015815323
83839,0.0027718106
84148,0.023408754
6709,0.0011256674
6714,0.0020811872
6715,0.020822594
7005,0.0199245
7006,0.0050329915
7022,0.0013219138
6746,0.02886428
6757,0.0016466274
38685,0.015815323
29318,0.00086560036
29325,0.00076517067
29357,0.0030991691
29638,0.016517479
29370,0.0026176933
29383,0.012255258
29685,0.015815323
29689,0.0010179026
29696,0.0029312638
29409,0.0021628886
29412,0.011353054
29709,0.015815323
29711,0.011347162
29736,0.019248733
29438,0.027697023
29447,0.011353054
29163,0.012080601
29176,0.011347162
29490,0.02824912
29180,0.025188651
29217,0.0037459072
29531,0.0016859361
29229,0.009209873
29544,0.015815323
29550,0.0012186586
29559,0.00086560036
29560,0.024117345
29906,0.0018721909
30239,0.0019229808
30240,0.0010238136
30249,0.06676125
29927,0.008136095
29928,0.013385663
30292,0.011347162
30295,0.0017875934
30296,0.0041516605
30383,0.0006493326
30389,0.003262745
30390,0.005808598
30392,0.0015711592
30397,0.030062519
30298,0.024494333
30309,0.00086560036
30316,0.0010404035
30011,0.00150662
38873,0.003166887
39203,0.0029634105
38883,0.011347162
38902,0.021630803
38903,0.023149312
38588,0.018986862
38911,0.0022369283
38939,0.015815323
38637,0.0013965047
38661,0.03789381
38969,0.002827042
38971,0.0019295117
38973,0.0013398112
38665,0.028483717
38677,0.001280291
38986,0.0026916657
58821,0.00106873
59451,0.002893441
60102,0.000645481
54606,0.0007640863
54609,0.0006114467
54614,0.022037944
54616,0.0017041616
54943,0.0007974159
54948,0.0015789182
55249,0.0012861927
55578,0.015815323
55894,0.04251617
55906,0.030038578
51400,0.0017274988
51409,0.029450273
51412,0.028469443
51728,0.0020033447
51733,0.0027250259
52700,0.003158021
53034,0.004000519
53345,0.00089526194
53355,0.0037223182
53667,0.0020010958
53681,0.009209873
54638,0.0143562
54646,0.022450827
54963,0.04592023
60692,0.031390954
60698,0.002364154
61013,0.00042300555
56240,0.0037958024
56564,0.011353054
56871,0.025350325
56874,0.014673472
56882,0.0031065668
56886,0.0026275439
57519,0.011353054
57520,0.03040192
57521,0.0016967731
57527,0.025676476
57834,0.0017326121
57841,0.015815323
58151,0.019794516
58166,0.001063332
58481,0.004337962
58809,0.0011408861
59116,0.0031087494
59117,0.0031349012
59121,0.025535941
59124,0.0021028193
59436,0.0033989751
59768,0.022378692
60394,0.0014448543
60399,0.027185129
60728,0.0018201662
61034,0.015864631
56257,0.0016155525
56262,0.0040579317
56266,0.033689074
56571,0.0033350745
56572,0.0019429469
56897,0.0014636386
57222,0.023597173
57228,0.004011783
57531,0.022698918
57867,0.003202415
58183,0.03993032
47516,0.029509071
47518,0.0023664648
47520,0.0012065782
47523,0.029097911
47839,0.0025930728
49471,0.0007768783
50430,0.0010867219
50431,0.022170862
50750,0.0010095288
46881,0.0028153106
47855,0.0009844868
48198,0.012255258
49479,0.0046315794
49487,0.00086088746
49809,0.0006904577
55270,0.04065591
55274,0.011353054
51095,0.0012191272
51426,0.040280465
51744,0.00097241555
51753,0.0027589502
52398,0.00038562264
52399,0.001365305
52409,0.0005821322
53050,0.0042564385
53366,0.0017580028
54343,0.0007832288
58711,0.0017972469
58717,0.0031217907
59049,0.011347162
59370,0.0017424958
59994,0.027906518
60316,0.02512691
60324,0.03184114
60326,0.00068076374
60644,0.011353054
60966,0.00056007796
56498,0.01425953
56506,0.0028333368
56508,0.0013793786
57132,0.0023718758
57150,0.0016967731
25441,0.0008198316
25766,0.0134880105
25771,0.02910198
25790,0.011353054
25792,0.021125784
26451,0.01425953
26459,0.019295368
26462,0.00062466157
26468,0.0009715227
26472,0.002298936
26474,0.002393157
26165,0.0021347152
26175,0.006376524
26503,0.0025518471
26183,0.024894256
26186,0.011077597
26198,0.004947773
26234,0.00068139663
26543,0.0012465293
26544,0.029379228
26555,0.0013611643
26560,0.015815323
26561,0.012397747
26267,0.029600468
26593,0.001281826
26285,0.024925457
26293,0.0020964781
26295,0.015815323
25997,0.011077597
26308,0.0028990067
26002,0.030254275
26004,0.0019347026
26013,0.039519
26321,0.0027893845
26351,0.0016815163
26046,0.011353054
26361,0.011353054
26368,0.0024720493
26369,0.002374085
26066,0.011077597
26387,0.03208086
26082,0.0010674999
26422,0.0010022952
26737,0.0014884871
26749,0.02280366
27070,0.030549465
26765,0.0023586904
35937,0.00062923867
36043,0.024907403
36045,0.0013246258
35642,0.0022023085
35653,0.0019782917
35667,0.0078072343
35679,0.0019142664
35976,0.009946675
35696,0.027651977
35981,0.03491214
35984,0.001789843
35986,0.0018760917
35987,0.0021896367
35989,0.0035718284
35705,0.018673068
35707,0.011353054
35708,0.03367409
35715,0.0053375927
35718,0.00067851535
35719,0.030940445
36004,0.02703319
36008,0.012268061
6379,0.0007974159
6067,0.029692186
6400,0.0023322178
6090,0.0031407047
6104,0.0022363337
6435,0.0019530909
6128,0.0012046279
6134,0.0252235
5838,0.028134864
5875,0.0009796487
5877,0.0010247038
6194,0.011347162
5882,0.0021249715
5885,0.0020938104
5896,0.017903179
5897,0.001099803
6219,0.004890416
6233,0.002039653
6245,0.0014877681
5960,0.015815323
6267,0.0013328003
6906,0.0025363625
6924,0.011077597
6627,0.0022382764
6638,0.002627918
6955,0.016145313
6959,0.0033444879
7069,0.0012579509
6972,0.003252916
15582,0.0055751572
15585,0.000304254
15586,0.014605943
15592,0.0010136773
15596,0.022590203
15320,0.022677192
15335,0.0011556331
15345,0.011347162
15355,0.0009814524
15357,0.0015041239
15377,0.0021599974
15386,0.001233298
15706,0.0020730887
39966,0.029489495
40296,0.003747793
40301,0.011353054
40311,0.025161691
45265,0.011641857
45595,0.011347162
41103,0.0016119367
41104,0.013931814
41106,0.0016443258
41743,0.01425953
41749,0.029441139
42392,0.0030530966
43036,0.019277828
43358,0.011353054
43676,0.0021242402
43985,0.026520658
43987,0.005063875
43996,0.0016520454
44641,0.003317953
44646,0.0013375842
44962,0.0014518813
45619,0.029513719
41112,0.030325793
41128,0.020390522
41129,0.0025566048
42093,0.004255959
42094,0.032281466
42411,0.011353054
42413,0.011347162
42420,0.0044207843
42728,0.04762583
43365,0.001781776
43687,0.0020608075
44004,0.0019238739
44005,0.0016931542
47169,0.0027713876
47500,0.0024628432
47815,0.031569086
47821,0.016745985
47823,0.034604736
48147,0.029647069
48797,0.0007164827
48801,0.002210977
48805,0.002995201
49124,0.0046799877
49126,0.011353054
49130,0.03699299
49764,0.011525131
49776,0.011353054
50085,0.005933664
50088,0.030838022
50410,0.003945947
50729,0.028746342
50733,0.0035014425
45877,0.0031223851
46199,0.002193872
46866,0.0009479678
47182,0.0015770814
67972,0.0021065539
68280,0.0023198354
68283,0.041323446
68608,0.002197348
68612,0.002468992
68613,0.0010097094
68925,0.0016322864
69559,0.01425953
69887,0.08097684
69890,0.029117221
70198,0.0019147713
70527,0.011077597
70851,0.0031268233
71163,0.0026845105
71169,0.025295585
66374,0.0015850218
66378,0.013155149
66694,0.0029108964
66697,0.0018394962
67656,0.033403102
67660,0.0010571294
67974,0.038581192
67979,0.030813096
68308,0.011353054
68309,0.016974999
68937,0.0013920495
70215,0.028623484
70222,0.0027947554
70223,0.015815323
70534,0.0011657241
70540,0.0018489683
70856,0.0069557116
70867,0.0005681403
71182,0.0019612685
66721,0.019877344
67690,0.0021727467
68012,0.016745985
68653,0.029668553
68972,0.0011092125
69283,0.0013206087
70246,0.003205325
70252,0.011353054
70555,0.0026845105
70885,0.032432828
71201,0.0030477792
66422,0.015815323
66423,0.01425953
77824,0.0029772217
77831,0.0016991126
77832,0.011077597
78148,0.0017049381
78466,0.00084878714
78471,0.0019990082
9343,0.029790115
9347,0.0024847125
9048,0.0019606845
9055,0.0009756938
9363,0.023287624
9373,0.026788583
9063,0.0008409392
9067,0.029650837
9068,0.0029739463
9072,0.0005881271
9082,0.011347162
9086,0.011353054
9401,0.011353054
9406,0.0008900273
9415,0.02020681
10074,0.02938026
9762,0.011347162
9780,0.029277053
10107,0.029489093
10112,0.0306701
9798,0.002096534
10125,0.001975527
9813,0.011353054
9814,0.0025548735
9820,0.030112887
10222,0.031331822
10226,0.00221083
10153,0.0026380643
9844,0.0030726467
9849,0.0011084033
10165,0.0024641033
9867,0.0033094778
10194,0.015815323
10195,0.0057180966
10199,0.027509
9884,0.0011623253
10212,0.0029792523
10220,0.012079714
9904,0.002341301
9913,0.026677845
9609,0.004622055
9925,0.0006723543
18484,0.0068172035
18816,0.029680308
18501,0.0003894026
18830,0.0035363603
18831,0.037538238
18864,0.0040148282
19507,0.0014491446
19202,0.0016916865
19234,0.0008516352
19236,0.025675245
19540,0.002950854
19253,0.03364342
19255,0.0341026
19665,0.03328151
19259,0.0008611513
19265,0.015815323
19561,0.002591685
19562,0.03497061
19565,0.014582643
19572,0.002187063
19293,0.025377955
19298,0.025106592
19301,0.0013485063
19308,0.002765887
19315,0.029542048
19605,0.016260881
38301,0.0012565168
37982,0.00086007133
37987,0.00155787
38316,0.033189315
38317,0.009010225
38016,0.005146073
38333,0.011347162
38334,0.03026105
38336,0.0032450259
38339,0.030742753
38341,0.0013958673
38023,0.0016580421
38045,0.012255258
38051,0.0018180859
38080,0.012041453
38393,0.002114638
38397,0.009074118
39055,0.0031685338
39056,0.0031439876
38736,0.0014212335
39070,0.04539537
39081,0.049136292
39089,0.0018629839
39093,0.02916191
39103,0.0027090204
39109,0.015815323
38789,0.015815323
39209,0.037716433
38805,0.006076695
38838,0.056219485
39157,0.016974999
39170,0.015815323
39176,0.014863136
39181,0.004147396
47998,0.00352499
48003,0.01425953
48330,0.011347162
48337,0.0015577398
48650,0.012255258
48660,0.0033553694
48976,0.0009295017
48980,0.011353054
48986,0.002304521
49629,0.0006308135
49630,0.011347162
49950,0.0019397151
49959,0.029500421
50272,0.0055148946
45740,0.0011666482
46068,0.0011386937
46071,0.014087654
46382,0.011353054
46391,0.0010488122
46715,0.015815323
46724,0.002100503
47036,0.0202845
47362,0.0038328785
48345,0.0023980814
48674,0.011353054
48995,0.0019085733
48999,0.0017287425
49322,0.019792601
49639,0.0031037685
49642,0.0006456805
49643,0.0022988657
49649,0.0032869792
49650,0.0023299544
49658,0.03642065
49962,0.028082758
49967,0.0009242857
49970,0.0019281559
49971,0.0018070985
84537,0.029714705
85489,0.0013219138
85499,0.03437129
81678,0.0006702352
81983,0.0005985938
81995,0.0036623327
82305,0.002236195
82314,0.0027882357
83276,0.021871949
83584,0.027133478
83596,0.0072594737
84239,0.02994611
84558,0.0024346071
84862,0.042851362
84863,0.0013135988
85197,0.0031685338
81699,0.002690699
82017,0.015032069
82659,0.0350322
82963,0.0067919292
83610,0.0016190719
8770,0.0020721413
8774,0.02292063
8796,0.0032565773
9135,0.0010319107
9448,0.0029942486
9158,0.00091831206
9465,0.002369221
9469,0.0011519318
9474,0.0026190532
9177,0.013276841
9198,0.09435947
9208,0.0016119367
9209,0.010792602
9508,0.0017586497
9512,0.011353054
9517,0.045067545
9223,0.036788836
9224,0.00940245
9225,0.02530638
9529,0.0012804517
9252,0.038030796
9550,0.012613755
9263,0.0006661169
9267,0.0023718758
9271,0.0025562139
9573,0.00031504035
9281,0.030653572
9295,0.0012178641
8986,0.001288521
9310,0.018575981
9316,0.0019990082
9016,0.0011835258
9017,0.01802431
59881,0.011353054
45760,0.0026828086
46083,0.015815323
46091,0.0021694452
46411,0.02067062
47062,0.017530572
47065,0.011353054
47388,0.00050679693
47396,0.0015042352
48035,0.011347162
48051,0.04392696
48054,0.0017221741
48693,0.04920701
49020,0.011347162
49029,0.0014244966
49347,0.0010984183
49353,0.0018916446
49670,0.0018798413
49994,0.027952284
50311,0.038280968
46107,0.011353054
46110,0.007958892
46428,0.0028780308
46432,0.0025363625
46441,0.011077597
47083,0.0017728314
47090,0.0006354732
47417,0.06077467
47730,0.0021306276
48066,0.0009536627
48067,0.00299401
48382,0.011347162
48400,0.0023740926
48708,0.0017972469
49049,0.0030024836
49366,0.0021124464
49369,0.0014027322
49375,0.0005648852
49694,0.00062923867
49696,0.0030232435
50010,0.023727857
58910,0.00037338887
59222,0.0025973069
59227,0.036775887
59533,0.00062036206
59870,0.011347162
60179,0.0019943288
60495,0.011618025
60503,0.0018583629
60815,0.001673555
56038,0.0070446758
56040,0.0008727287
56351,0.001673555
56356,0.0019397151
57329,0.011077597
57647,0.015815323
57970,0.0039654314
58283,0.021819064
58603,0.0067914203
58606,0.0010145636
58918,0.00052565674
58922,0.0020146426
58924,0.0017144487
59239,0.002842723
59243,0.015030281
59249,0.0009717619
34635,0.02849112
34636,0.016215982
34326,0.021045068
34645,0.035056163
34339,0.01988298
34352,0.015268499
34369,0.0019274709
34391,0.001165525
34422,0.015268499
34423,0.011353054
34425,0.015815323
34426,0.015815323
34429,0.0035358907
43840,0.0020807346
44146,0.036062013
44156,0.0016661722
44474,0.0025028558
44482,0.023128288
44484,0.0013224961
45443,0.0030066045
41276,0.0297389
41283,0.0033896032
